,text,label_s,label_f,label_h
2180,itd ,1,0,0
2181,bhai  baj gye h,1,1,0
2182,salman kha ho,1,1,0
2183,biryan acchi milti yha in bhopl,1,1,0
2184, baj gae bhaijaan,1,0,0
2185,bhai majak tha kya   ,1,0,0
2186, baj gaye lekin salman ji nahin aye  ,1,1,0
2187, baj gye lekin bhai abhi gayab h,1,1,0
2188, baj gye lekin salman hji kha h,1,0,0
2189,hello sar g keshe ho aap,1,1,0
2190,bhai ap sach me humari savalon ka javab denge na bhai,1,0,0
2191,kisine mazak toh nai kiya,1,1,0
2192,ap ramzan ma rozy rakhty ho,1,1,0
2193,bhai kasam se bata do ki shadi kab karr rahe ho warna mai kuwara marr jaunga,1,0,0
2194, baj gaye lekin sallu sir ki entry abi baaaki hai,1,1,0
2195,aa jao sir  to kb ke baj gye,1,0,0
2196,bajrangi bhai dar gaye is idd me lagta he,1,1,0
2197,i hop ap reply jrur krogeap apne fans ka dil kbi nai todroge,1,1,0
2198,bhai aa jaao ab intejaar nhi hot,1,1,0
2199,bhaijaan aapka driving licence bam gaya ya nahi,1,1,0
2200,bhai in sb ko mirchi wali samose khilao bahut chilla rhe h,1,1,0
2201,ha bhai plzzz sab se pehle mere sath,1,1,0
2202,are wait kro jaruri thodi na hai  bje ka bola hai to  bje hi aaye,1,1,0
2203,sir kaise milega reply    itne logo mein,1,1,0
2204, hoge,1,1,0
2205,every sec  ppl cmnt,1,1,0
2206,sir plz plz,1,1,0
2207,ek new status pe baat krte haii   ,1,1,0
2208, baj gaye bhai,1,1,0
2209,bs refresh krte ja rha hu reply nhi aa rha bhai ka,1,1,0
2210,salman bhai zinda baad aur un k dosuman mordabaad kon kon is se zehmat hia,1,1,0
2211, ist where r u mein yaha tu wahaazindegi hai kaha,1,1,0
2212,hiisalman bhai,1,0,0
2213,aaiye na jaldi kabi tho time dijye janta pyar karne wallo ko,1,1,0
2214,sir  bag gaye aap kab baat karoge,1,0,0
2215,chalre sale terishe kon bat karega tu kon hai,1,1,0
2216,kaha h bhai jann,1,0,0
2217, baz gyeab to ajao mere bhai  ,1,0,0
2218,bhai  baj gaye kaha ho jaldi ao,1,1,0
2219,nhi aya yar,1,0,0
2220,kha ho tum bhaijan,1,0,0
2221,kya huaa bhaijan,1,0,0
2222,hello sallu bhai   kaise ho aaapp bhai  mei aapka badaa fan huu bhai  ,1,1,0
2223, baj gaye lekin bhai aana abhi baaki hai   ,1,1,0
2224, over,1,1,0
2225,bhai movie main social message kya hai batao,1,1,0
2226,kisse karenge bro aapke to fan bhi bhut hai,1,1,0
2227,bhai work hai kyahume bhi hai thodi der baad but plzz tution jana hai ,1,1,0
2228,veer ji aa gai mai karooooo start yo yo yo jai salmannnnnn  ,1,1,0
2229,arrrey kmaal krtey ho hm sb wait kr rhey h,1,1,0
2230,bhai kitne baje,1,1,0
2231,khade khade pak gaya bhai ketna w karawoge ,1,0,0
2232,bhai kaha ho aap,1,0,0
2233,aapko bachpan se hi apna best hero manaaapne na aajtak kisi comment ka reply na likesaaj sad hoon mainaap bahoot bhoot hit dolaken main ab sad hooaap mere favroute hero rahoge laken ek baar like ya comment de te to accha rehta thanku,1,1,0
2234,juz in last  mints  comments and  likes itz juz awsum,1,0,0
2235,salmanbhai aap dekh rahe ho kya kitne fans aapki wait kar rahe haijust hello to kehdo sabko,1,1,0
2236,sirji nhi bat karenge ab,1,1,0
2237,bhai aapko bajrang bali ki kasam aa jao,1,0,0
2238,salman sir plzzz aa bhi jao its ,1,1,0
2239,kaha par ho app bhai  jaldi aa bi jaw,1,1,1
2240, baj gaye lekin bhai abi aaye nahi,1,0,0
2241,salman khan meeting me bzy he kal online aaye ge wo,1,0,0
2242, baj chuke hai salman,1,1,0
2243,bhai pls kabhi mathura bhi aao na yaha apke diwane bhare pade hai pls kabhi yaha bhi darshan do apke fans pagal ho jayenge apko dekhkr bhai,1,0,0
2244,salman plz cm,1,1,0
2245,aap kahan hai hum aa gaya,1,1,0
2246,hmmmmtum hare liya agyei husalman ,1,1,0
2247,katrina ranvir ke saath haitum kya kor rahe ho,1,1,0
2248,plllzzzzzz baat kijiye naaa i am waiting kab se,1,1,0
2249,are sir aj apke liye g internet pk dalwaya haiab aa bhi jao   ,1,1,1
2250,its  sir,1,1,0
2251,bhai  baaj chukay hai party abhi baqi hai,1,1,0
2252,kya hua bhaijan,1,0,0
2253,sayed app busy hokohi bat nhi hum samj te he,1,1,0
2254,yaar baj gaye bhaireply,1,0,0
2255,bhai bolo to sahi,1,0,0
2256,dabang   kab,1,0,0
2257,kaha ho bhaijaan,1,1,0
2258,batao na bhai mene aapse question puche hai,1,1,0
2259,me kara intjarr tera ,1,0,0
2260,sir kiya huwa hai aap ko kuch to bolo ek baar call koro na bhai jaan ,1,1,0
2261,kaise krenge yrr   twitter pr ya fb pr sum tell me,1,0,0
2262,bhai hume fool to nahi bana rahe na,1,0,0
2263,hellooooo  mint upar ho gayyyyyy,1,1,0
2264,lagat hai salman serf aapka he time qeemty hai hamara nahi,1,1,0
2265,kaha gaye sir,1,1,0
2266,wt hapen ab mt bolna bje krenge bat,1,1,0
2267,bhai india my  baj gy,1,1,0
2268,bhaijan kese ho,1,1,0
2269,aa jao bhai,1,0,0
2270,areyy baat kaha krni h ye to btana tha,1,1,0
2271,bhai ap ka hum marte dam tk wait kere gen,1,1,0
2272,cmment scroll kar kar ke hairan hogaye hum,1,1,0
2273, baj gye sir,1,0,0
2274,bhai apni har ek film mai atif ka  toh gana jaroor daaalna,1,1,0
2275,sir bhajrangi bhaijansabse achii film hogiboollywodd mein i wish,0,0,0
2276,mein apke sath jacqueline ka b fan hun,1,0,0
2277,bs kya bhai,1,0,0
2278, baj gayepar party aabhi baaki hesallu bhai,1,1,0
2279,salu bhai mary yaqen hy ap mary ko lft karawogy,1,1,0
2280,nhi mili kick,1,1,0
2281,bhai bhauiiiiiii khaaa hooio,1,1,0
2282,ek baar maine jo commitment kar di uske baad apne aap ki bhi nhi sunta,1,1,0
2283,sir its opm,1,1,0
2284,aaj facebook pe lagta h sabse jyada comments ka worl record ban jayega,1,1,0
2285,subah se  ka wait kar rahe hai  aapne pm bhi ho gaye ab toh aa jao aap plz plz,1,1,0
2286,star logon ke nakhre yaho hote hai abhi inka  nahi baja,1,1,0
2287,yes actully its  ,1,0,1
2288,salam sucuk sosis salman,1,1,0
2289,sone do aajayenge apne aap,1,1,0
2290,kahan gayab ho gaye,1,1,0
2291,kya hua sir,1,0,0
2292,hallo bhai jan kaise hai mai aapka bahut bada fan hu,1,1,0
2293,salam bhai jumma mubarak,1,0,0
2294,bollywoood ki shan apna bhaijaan,0,0,0
2295,hlw aapko nhi ana to bewkuf to mat bano,1,1,0
2296,aise mat karo yaarplzzz,1,1,0
2297,dont worry bhai aap aaye nhi toh bhi chlega,1,0,0
2298,bhai kaise ho,1,0,0
2299,bhai ap hollywood movie kab kar rahe ho,1,0,0
2300,bhai kya mazak hi ye  ho gye,1,1,0
2301,bhai helo hi bol do,1,1,0
2302,kabhi to waqt pe aya kro salu miya,1,0,0
2303,bhaijaan kaha ho aap##plz baat karo## meri beti aapki bahut bari fan hay##,1,1,0
2304,nhi aayege woh busy promotion krne mein sunday ko kapil ke show mein jao face to face,1,0,0
2305,hi salman vai,1,1,0
2306, bj gye hai kb aaoge online,1,1,0
2307,aby bhai sarfaraz t hy dhoka nae dyga,1,0,0
2308,samir shaikh shayd bhaijaan ne mazak kiya d,1,0,0
2309,heloo sallu bhaaaaayi,1,1,0
2310,bolo sub hahahaa,1,0,0
2311,i cnt wait moree plzzzz comee  ,1,1,0
2312,bhai jldi aa jae,1,0,0
2313,sab kya hoga,1,0,0
2314,bajrangi bhaijaan all time blockbuster,1,1,0
2315, baj gye bhai,1,0,0
2316,bhaii aao na kha ho,1,1,0
2317,#salu bhai ap bas bachio ko reply kartay ho p,1,0,0
2318,abe salman khan yaha logo ko bewakuf bana raha he aur log ban b rahe he per me nahi banoonga samjha be bajrangi,1,1,0
2319,bhaijan kaise ho,1,0,0
2320,aja ve bhai tera rast udheek de ha,1,1,0
2321,bro ap to baat karo  kap tak baj gya,1,1,0
2322,chutiya banadiya sab ko,0,1,0
2323,ok mere saath phn pe baat e karengeya whats app peboliye jaldi,1,1,0
2324,baby now itz allready  com naa waiting ,1,0,0
2325,bhai aap may bara fan hu please aap number mujhe mallum nhi,1,1,0
2326,itna wait to kbhi gf ka b nhi kiya,1,1,0
2327,hellosalman khan ji,1,1,0
2328,ok sallu bhai,1,0,0
2329,bhai kaha ho ap,1,1,0
2330,but bhaijaan ji   aapki movie ki shooting ka kya  prm rtn dn pyo,1,1,0
2331,hi salman bhaikya hal hai apka,1,1,0
2332,sir ji app ksy hoohmlogo k apk flim k bauth din sa intyjar tha soap k film bajrangi bhaijan jarur dkhgywe love yousalman sir,1,1,0
2333,bhai aap ke may bara fan hu please aap number mujhe mallum nhi,0,1,0
2334,mujhe sirf itna puchna hai kiaap har waqt itne log aur bodyguardwe ghire rehte ho hum jese aap kokaise mil sakte haiplease give answer,1,1,0
2335,hiii salman bhai,1,0,0
2336,i know bhai jaan ka hamesha ki tarha net khrab ho geya hai,1,1,0
2337,are kya hua bologe bhi kha ho,1,1,0
2338,kaha ho vaikuch bataokaise ho,1,1,0
2339,hey mery inbox mai msg agay salman ka yahooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,0,1,0
2340,ab aa jao sir  bj gye hm wait kr rhe h,1,1,0
2341,kitthe reh gaye sallu ji  ho gye,1,1,0
2342,bhai kese ho aur intezaar nhi hota jaldi aao,1,1,0
2343,bhai  din se wait kar raha ho aab to comment karo,1,0,0
2344,aap nahi aaoge,1,0,0
2345,hy salman bhai,1,1,0
2346,salman bhai s phon no looo yarrrrr,1,1,0
2347,salmaan# bhai# aap# hamare# chahete# kalakar# ho# aapko# dil# se pasand# karte hai but ham sab ki dil se tamnna hoti h aap se mil sake or apka didar kar sake,1,1,0
2348,i love you i fill you i think you and marnasa pahla apsa bar milongga jaroor im from bangladesh,0,0,0
2349,plzz slman ap jrur reply krna hm apka w krre h,1,1,0
2350,sab bekar h koi nhi aane wala  salman nhi aayega,1,1,0
2351,ap late ho ap ne apne cometment pori nai ki,1,0,0
2352,sallu bhai kaha ho thum,1,1,0
2353,apki pa team ki watch kharab h shayad toh baj gaye ,1,1,0
2354,hm baarish ho rahi hain to netwark problem to hogi hi,1,1,0
2355,salman khan pagal hai,1,1,0
2356,lgta hai bhai ka watch slow hai   ,1,0,0
2357,sir pleaz jalde ao,1,1,0
2358,hi salman sir apka dhan kidhar hai apka fan idhar hai#akki,1,1,0
2359,kaha hoji salman ab to kuch bolo na,1,1,0
2360,jumme ka din hai  chatting ki baat hai allah bachaye mujhe  fake pages se,1,1,0
2361,bhai jaan  aa bhi jao ,1,0,0
2362,sir pls ek reply de domain to ish khushi se hi pagal ho jaungapls sir plsi beg to you,1,1,0
2363,bhai plz  br bat kr lo,1,1,0
2364,bhai tym ho gya,1,0,0
2365,kia ha sal bai,1,1,0
2366,abitna bhi kya sharmana,1,0,0
2367,aa bhi jao ab itna late kyu kr rhe howait kr rhi hu salmaaan sir ji plz kb aaoge online aajo aajo,1,1,0
2368,main apse milna chahta hun,1,0,0
2369,bhai kaha ho aajao,1,0,0
2370,bhai  hua jaldi aao na,1,0,0
2371,are yaar bhai se baat hogi ya nhu,1,1,0
2372,its ,1,0,0
2373,favfood kya hai,1,1,0
2374,sallluuuuuuuuuuu aa bhi jao  ,1,1,0
2375,bnai aap keh rhe ho ki me muslmano ke bina bajragi bhaijaan hit kroga yhe sach h,1,1,0
2376,arre ap to aaynge nhi hm ja rhe h,1,0,0
2377,aaja sham hone aayi mousam ne li angdai,1,1,0
2378, indian standard timing means   pranam bhai  ,1,0,0
2379,a bhi jao mrsalman kaha ho,1,1,0
2380,bhai apne pm bola tha fir pm bola ab pm ho gaya hai this is not fair,1,1,0
2381,kya huabhaijaan,1,0,0
2382,bhai jaan kha ho salman khan,1,0,0
2383,sir ji ye achi bat nhi he ki aap apne fan se majak kre,1,0,0
2384,are bhai ko kuch bat bolo q ke hum ya pe bohat sare fan ho  is k liye aanahi raha hai waise b bo kitne k sath bat karenge,1,0,0
2385,salmaan sir hm aapse milna chahte hai plz sir,1,1,0
2386,salu bhai awo na,1,1,0
2387, pm to kabka baj gai pr aap ho kaha bajrangi bhai jaan,1,0,0
2388,kya bhai kab aarhe ho,1,1,0
2389,helobhia kaise ho  ,1,0,0
2390,bhai aao n,1,1,0
2391,aur aap kaise he,1,1,0
2392,salmannnnn aaa intezaar idhar  tere liye ,1,1,0
2393,aajo ji ab,1,1,0
2394,bhai roja ramdan me weit nhi karwate,1,1,0
2395, ho gayi ab to  ,1,1,0
2396,nhi aoge kya bhaijan,1,0,0
2397,ab to aa jao jnab plz aajo,1,1,0
2398,jb talak ap na aaoge m na jaunga fb se,1,1,0
2399,bhaijaan  ho gya kb aaoge aap,1,1,0
2400,kaya huya  kaha hai app hum logo ko murga to nehe banareha hai,1,1,0
2401,ek saath bulao sab,1,1,0
2402,hlp kr do mri plzz bhai,1,0,0
2403,theek hai bhai bahut hua ,1,1,0
2404,bhai ab intezar itna bhi karvai ye,1,0,0
2405,kmal krty ho pandy g itna sara vett,1,1,0
2406,u r muslim soo app rozay rakh rhy hoooo,1,1,0
2407,yeh salman khan ki purani aadat hai late aana p,1,1,0
2408,ma na ja ohir bhai ko post office behja ha ap ko kch snd karna k liamagar pata nhe apka adress tak nhe pata ya pir kia waja ha,1,1,0
2409,bhai kuch to bta,1,0,0
2410,dabang kha ho,1,1,0
2411,ajao bhai jaan kha par ho,1,0,0
2412,m apki bot bdi fan hu,0,1,0
2413,salman bhai plz mene apna gf ko bola dat u vl say hello  me plz mere ijjat uske samne bane rhe uske lye mujhe hello ajay bol diye na plzz apka pair parta ha,0,1,0
2414,dhoka de diya bhaijaan,1,0,0
2415,hero ki entry last me kyun hoti hai abhi pata chala,1,1,0
2416,pavan kuman abhi toh ajao,1,1,0
2417,bhai aap kaha hai,1,1,0
2418,bhai ab mujse aur wait nhi hota aapka wait  se kr rha ho,1,1,0
2419,aap ache ho na  body shody bana rah ho na,1,1,0
2420,wait karana achi baat nahi hoti hai bhai bhai sirf rona baki hai,1,1,0
2421,bhaijaan kamaal karte ho,1,1,0
2422,try kariye ap mese kisi se to bat kar hi lege,1,1,0
2423,plz pakistan si r kaisa behjon,1,0,0
2424,unke namkaran ke time sab jan the kya sallu sallu what,1,1,0
2425,kha pr baat kre,1,0,0
2426,bhaijaan kha ho,1,1,0
2427,chalokuch nii bhai koi kaam me fas gye honge aap,1,0,0
2428,luv u sallu,0,0,0
2429,sallu bhaai i am w r bajrangi bhaijaan,1,0,0
2430,bhai ap nai ayenge tabtak natural call bhi accept nai karunga,1,1,0
2431,bhai aao na fir,1,1,0
2432,salman bahi uar best,0,1,0
2433,bhai apka ghadi slow hai kya,1,0,0
2434,hello sir ji salmaan ji itna late kyu ho rha hai plz jaldi reply kro plz i m waiting for ur response,1,1,0
2435,salu bhai main tek hun ap suna wo kia kr rhy ho,1,1,0
2436,salman best of luck for bajrangi bhaijaniss baar bhi sare record tod degiinshallah,0,1,0
2437, baj gya sir,1,0,0
2438,jaldi ago bhai,1,0,0
2439,salman khan bhai char bajgye par party abi baki hai,1,0,0
2440,salman bhai nahi ayenge,1,1,0
2441,apko ana padega,1,0,0
2442,bhai maa aap ka sabse bada fan puri duniya mein aur bhai jodhpur sha ho,1,0,0
2443,kis kis ko jawab dungachalo ek lucky draw karta hu,1,1,0
2444,or kitni  ,1,0,0
2445,arey saab apse to hmm ptivate mai milunga,1,0,0
2446,hum dil de chuke sanam,1,1,0
2447,eid ke phle realese mt krna sir jee,1,1,0
2448,lub ju bbye,0,0,0
2449,bhaijan mere bhabi ko or kitne bakhath samalkhe rakhogejara mujhe bhi dekhna hay  ,1,0,0
2450,sorry frnds bhai nahi aa sakte,1,1,0
2451,upar waale ne insaan ko sbse upar kyaaa diya dimaag diya hkyu diyaaa h sochne k liye  gf side me rkhne k liye,1,0,0
2452,agar bhai ka st day st show nahin dekha toh yeh jaan rehne ka kya fayda,1,0,0
2453,bhaiiii jaaaan waiting fr uuuu           ,1,1,0
2454,bhayiaa u lukin so superb at movie bajrangi bhaijaan  aise hi hamesha hum fans ko pyar dete raheitna hi kaafi hai mere liyelove you bhayiaa,0,0,0
2455,apna liya toh saab jetha hai dusra kai liya jina wala koh farista kahatai hai,1,1,0
2456,abi bhai ko pir behja ha apko kch snds karna k lia pata nhe apka adress tek nhe pata mja,1,1,0
2457,nhi arah bhai,1,0,0
2458,abhi tk kyu nhi aye aap salman sir dieing to tlc to u,1,1,0
2459, se   se  aana he ya nhi,1,1,0
2460,comment padh ke thak chuka hu aa ja re bhai,1,0,0
2461,aslaam o elekum bhai iam from pakistan kia ap bajrangi bhai jan k liye pakistan ana pasand krengy,1,1,0
2462,hloo salu bhai,1,1,0
2463,bhai mere se ek baar,1,1,0
2464,aap se itna pyar karte bhi,1,1,1
2465,kab aarahe ho,1,1,0
2466,mujhe aap se ye umid nahi thi bhai,1,1,1
2467,salman bhai plz ek baar muje call karo  plz plz bhai fir muje mout bhi aa jaye gi to chalega bhai,1,0,0
2468,are sallu bhi apki ghadi slow h kya,1,1,0
2469,bhai jaan plzz come,1,0,0
2470,mere pita ji bombay me rahte hai unhone ek bar aapse madad magi thi ek blood cancer k pationt ki madad ki aur aapne ki thi,1,1,0
2471,bhai goli de rahe ho chotey bhai ko,1,0,0
2472,bhai jaan jago pm ho gyaa kaha ho,1,0,0
2473,sayad bhai bz honge is liye ni aaye bhaijaan aayenge jarur ek bar bhaijaan ne commitment kardi to kardi,1,0,0
2474,sallu mia bhul gye sab kuch yaad nhi unhe ab kuch,1,0,0
2475, baj gaye hain,1,0,0
2476,bhai jaldi aa subi se waiting,1,0,0
2477,aayenge salllu bhai jorror ayenge,1,0,0
2478,salmaaaanbhaijaaaaannnnjindabad,1,0,0
2479,watching bajrangi bhaijaan,1,0,0
2480,salman bhai abi dabanng  ke shuts ke liye satara mai hai  so next time fans,1,1,0
2481, now,1,0,0
2482,vai jan ek ber batyan e koro,1,0,0
2483, baj gaye sir    come plz     ,1,1,0
2484,hii bhaii aap kese ho agar aapmera cmmnt padh rhe ho toh plz ek reply kar dena,1,1,0
2485,bhai ne kaha hai ki wo busy hai bje tak,1,0,0
2486,bhai me aap ke film ka intajar kar raha hu,1,1,0
2487,abe kha saitan ke cakkr me pade ho,1,1,0
2488,mujhko prr ek ehsan krna k mujhse kv shadi krne ko na kehna  ,1,1,0
2489,bhai aap mazak aa kr lete hai    lov u bhai,1,0,0
2490,kuchh kam hoga re un ko bhi,1,1,0
2491,yrrr aao na jaldi  bhi ho gye,1,1,0
2492,chalo sab apne apne ghar koi salman nahi aaega,1,0,0
2493,kahi aisa to nhi bhai ki aap hume direct ye news doge ki aapki shadi bhot saal pehle ho chuki he n wo apne top secret rakha hai,1,0,0
2494,aapka har andaz hi anokha hai janaab,1,0,0
2495,bhai aap apna number dijiye salman bhai,1,0,0
2496,comment in minute,1,1,0
2497,khd ana to mumkin nhe shayid,1,0,0
2498,pahle  phir  and ab  min over bhai,1,0,0
2499,r e bhai itni assan hoti salman khan ke sath bate kar na to hochuki o itni busy ha o thorai kisise bat karchakti ha keya,1,1,0
2500,kamal karte ho panday ji hume bula kr khud hi gayaab ,1,1,0
2501,i lv u urmy fav star koi nai ap sa proud of u i lv u,0,1,0
2502,sir wanted ki sequel kab aa rahi sir tere naam ke baad wanted ke baad dabang ab bajrangi bhaijaan,1,1,0
2503,sallu bhai patiala a jao apni film ki promotion ke liye,1,1,0
2504,sabse hatke sawal  aapko bajrangi bhaijaan kar k kaisa laga,1,1,0
2505,bhi kab awogi do din sa khaya nai pleace bhi aa jao,1,0,0
2506,madharchod salman khan randy ka ladka harami kafir,0,1,0
2507,ab kaha gye aap gayab,1,0,0
2508,allah hafizsalman,1,1,0
2509,lol bhai kb aayoge muje lgta h server krash ho gaya bhai,1,1,0
2510,sir hum aapka wait kar rahe hai please talk,1,1,0
2511,mujse baat karne m tumko sharam aati h sab k saamne,1,1,0
2512,aap reply karenge,1,1,0
2513,bhaijaan kahan hokat ki sath hai tum,1,1,0
2514,abhi tak nahi aye salman bhai online,1,1,0
2515,hello bhai plz rply me once plzzzzzzhello bhai plz rply me once plzzzzzzhello bhai plz rply me once plzzzzzzhello bhai plz rply me once plzzzzzz,1,1,0
2516,ab aaenge aurgood evening bolk good bye kr k chale jaayenge,1,1,0
2517,ya fir facebook crash kr denge,1,0,0
2518,rolo ab to  kya yr aana nhi he kya aap ko,1,0,0
2519,kya bhai aap bhi fak rahe ho  pm ho gaye abhi tak apne koi rep nahi diya bhai aisa mat we trust youevery time,1,1,0
2520,arre salman bhai kanha ho app  bajke  min ho gaya,1,1,0
2521,kamal krte ho pandey ji kha ho aap,1,0,0
2522,bhai plz aa jao,1,0,0
2523,jaldi aaow bhai,1,0,0
2524,salman bhai sultan film ke shuts chalu hai abhi,1,1,0
2525,baat kidhr hogi,1,1,0
2526,kamaal karte ho,1,1,0
2527,bhai k sath baat karne ko taras raha hu yaar,1,1,0
2528,han #nadim_shaikh ki amma aaegi,1,1,0
2529,salman bhaisuna hai ap ko kamar k takleef haiallah ap ko jald sihat yab kareameen suma ameen,1,0,0
2530,pls pls pls reply ones,1,1,0
2531,bhai shahid ki bhi shadi ho gai aap kab kar rahe ho,1,0,0
2532,voo pajii tusi kitee chale gaye c,0,0,0
2533,aisa matt karoo,1,1,0
2534,mene socha tha ki  aap humesa such bolte he aur bhut acche h but aap bilkul bhi essaaa nhi he,1,1,0
2535,bhai bhuk lagi khana nahi khane jara aap ka wait kar raha,0,0,1
2536,salman khan facebook py nh hen unho ny apny interviw me kaha tha,0,1,0
2537,sala terko dusron k time ki kimat mi hai,1,1,0
2538,hiiiiiiiiiiii sallu bhai im big fan sallu bhai aapko twitter par roz mai hi massage karti ho im big fan sallu bhai reply plzzzzzz,1,1,0
2539,bhai plz marry,1,1,0
2540, baj gye lekin meeting abhi baaki hai,1,1,0
2541,mujhe lag rha h koi admin ham sab ko dhokha de rha h,1,0,0
2542,jaldi kar bhai,1,0,0
2543,salman bhai am ur big fan am from paaaakkkiiissstan plzzz plzzzzz plzz plzzzz rply me one time plzzzzz waiting,1,1,0
2544,jaise#bajrangi k seena hmko #hanuman milangahum sbka dil ma sirf#salman milanga,1,1,0
2545,bht ho gya wait ab baat krni ho toh inbox kr dena,1,1,0
2546,i luv u bhai  jo hate krte h plz msg na kre  becoz bhai ki olwys rite  wish u a bst lck #salman_bhai,1,1,0
2547,i think world biggreat fan of sall bhai is mebhai ka dost mera dostbhai ka dusman mera dusmanbhai ka bro mera brobhai ka sis mera sisbhai ka wife meravabi d,0,0,0
2548,hi gyz me salu hun roop badal k aya hun,1,1,0
2549,bhai aao na,1,1,0
2550,loveee u saluuuu,1,1,0
2551,bhai shahid ki shaadi mein nai gaye  ,1,0,0
2552,as salam alaikom   aur intezar nai hota plz cm fast,1,1,0
2553,susila maa g ko sat sat naman jo aap jaisa superstar india mai hua salute susila maa ,1,0,0
2554,ok tjeek hai nhi aanahai to bta todo sir,1,1,0
2555,bhai bihar ya patna kb aoge pls reply,1,0,0
2556,oye bhen ke bhaiyyo sallu bhai ki koi chiz fek nahi hoti samjhe kya,0,1,0
